Date,Open,High,Low,Close,Adj Close,Volume
2015-03-13,79.900002,79.910004,78.190002,79.230003,65.926765,7272700
2015-03-16,79.570000,80.000000,79.059998,79.970001,66.542526,3598500
2015-03-17,79.349998,79.349998,78.250000,78.449997,65.277740,6979900
2015-03-18,78.250000,81.440002,78.250000,81.330002,67.674149,12154300
2015-03-19,80.500000,80.500000,79.559998,80.089996,66.642357,5236200
2015-03-20,80.620003,81.250000,80.190002,81.190002,67.557686,8216600
2015-03-23,81.190002,81.919998,81.019997,81.089996,67.474472,4704000
2015-03-24,81.150002,81.199997,80.199997,80.480003,66.966904,3978700
2015-03-25,81.029999,81.040001,79.830002,79.860001,66.451004,4803000
2015-03-26,79.639999,80.800003,79.510002,79.879997,66.467621,4238500
2015-03-27,79.459999,79.879997,78.760002,79.669998,66.292885,6336900
2015-03-30,80.010002,81.519997,80.000000,81.370003,67.707451,4621200
2015-03-31,80.510002,80.650002,79.809998,80.029999,66.592468,4848600
2015-04-01,80.029999,80.519997,79.389999,79.639999,66.267929,4446200
2015-04-02,79.599998,80.500000,79.400002,80.239998,66.767197,3555300
2015-04-06,80.349998,82.000000,79.980003,81.489998,67.807304,4495400
2015-04-07,81.220001,81.430000,80.500000,80.540001,67.016808,3526300
2015-04-08,80.839996,81.239998,79.919998,80.440002,66.933609,4196200
2015-04-09,80.500000,81.209999,80.279999,80.680000,67.133324,4291900
2015-04-10,81.099998,82.800003,80.739998,82.599998,68.730934,6831900
2015-04-13,82.599998,82.610001,81.599998,82.139999,68.348160,5293900
2015-04-14,82.550003,83.239998,81.540001,83.000000,69.063766,5898700
2015-04-15,83.290001,85.730003,83.000000,85.160004,70.861092,9643800
2015-04-16,84.400002,84.900002,84.000000,84.339996,70.760406,5692300
2015-04-17,83.500000,83.589996,82.660004,83.279999,69.871078,5314000
2015-04-20,83.959999,84.750000,83.879997,84.599998,70.978554,3914600
2015-04-21,84.660004,84.970001,83.610001,83.919998,70.408028,5620900
2015-04-22,84.129997,84.940002,83.089996,84.870003,71.205093,6520700
2015-04-23,86.849998,87.500000,83.849998,84.790001,71.137947,18917600
2015-04-24,84.699997,85.169998,84.019997,84.599998,70.978554,5848100
2015-04-27,84.769997,85.940002,84.400002,85.330002,71.591003,5912000
2015-04-28,85.419998,86.220001,84.500000,86.199997,72.320946,5736500
2015-04-29,85.690002,87.919998,85.459999,87.500000,73.411613,7021800
2015-04-30,86.849998,87.300003,86.230003,86.879997,72.891441,5460100
2015-05-01,87.690002,88.279999,86.760002,87.370003,73.302544,4850100
2015-05-04,87.730003,87.959999,87.169998,87.300003,73.243828,2754500
2015-05-05,87.570000,88.220001,86.699997,87.000000,72.992111,4623700
2015-05-06,87.750000,87.940002,86.419998,86.989998,72.983727,4464700
2015-05-07,86.650002,86.879997,85.889999,86.430000,72.513901,3892800
2015-05-08,87.779999,87.839996,86.699997,87.309998,73.252220,3577100
2015-05-11,88.400002,89.440002,88.089996,88.769997,74.477142,6882600
2015-05-12,88.190002,88.339996,87.260002,88.160004,73.965340,4066400
2015-05-13,88.589996,89.070000,88.209999,88.440002,74.200294,3178300
2015-05-14,88.779999,89.589996,88.650002,88.739998,74.451958,3228400
2015-05-15,88.500000,88.559998,87.599998,88.430000,74.191879,3205000
2015-05-18,88.389999,88.500000,87.650002,88.290001,74.074417,3074400
2015-05-19,87.889999,87.910004,86.510002,87.239998,73.193474,5676800
2015-05-20,87.629997,88.129997,87.129997,87.930000,73.772377,3841500
2015-05-21,88.230003,89.620003,87.940002,89.330002,74.946968,8155500
2015-05-22,89.180000,89.500000,88.629997,88.629997,74.359673,3483800
2015-05-26,88.129997,88.150002,87.290001,87.839996,73.696869,3149600
2015-05-27,87.989998,88.820000,87.650002,87.919998,73.763985,4517100
2015-05-28,87.330002,87.449997,85.730003,86.010002,72.161537,5899100
2015-05-29,85.739998,86.330002,85.110001,85.320000,71.582634,4685700
2015-06-01,86.059998,86.370003,84.699997,85.529999,71.758812,3976900
2015-06-02,85.209999,86.680000,85.070000,86.169998,72.295746,2817800
2015-06-03,86.599998,87.059998,85.809998,86.230003,72.346085,2841800
2015-06-04,85.500000,86.400002,85.320000,85.470001,71.708466,3775200
2015-06-05,85.010002,86.500000,84.910004,86.050003,72.195099,3937600
2015-06-08,85.800003,86.480003,85.779999,86.150002,72.278992,3355800
2015-06-09,86.459999,87.620003,86.419998,86.730003,72.765579,3984900
2015-06-10,87.449997,88.709999,87.360001,88.480003,74.233826,4717100
2015-06-11,88.620003,88.760002,87.919998,88.169998,73.973732,2872900
2015-06-12,87.949997,88.410004,87.570000,87.849998,73.705261,2212800
2015-06-15,87.139999,87.389999,86.349998,87.129997,73.101181,2721000
2015-06-16,86.790001,87.019997,86.239998,86.589996,72.648132,2895000
2015-06-17,86.889999,87.550003,86.320000,87.250000,73.201874,3402800
2015-06-18,86.830002,87.739998,86.830002,87.440002,73.361282,3372600
2015-06-19,87.269997,87.959999,87.150002,87.519997,73.428391,3910900
2015-06-22,87.970001,88.320000,87.709999,88.269997,74.057625,3648600
2015-06-23,88.419998,88.620003,88.010002,88.449997,74.208664,2539000
2015-06-24,88.790001,88.809998,88.070000,88.169998,73.973732,3413600
2015-06-25,88.220001,88.330002,86.660004,86.720001,72.757195,3239100
2015-06-26,86.500000,86.949997,85.809998,86.820000,72.841103,4387300
2015-06-29,86.220001,86.739998,85.099998,85.300003,71.565834,4747300
2015-06-30,86.089996,86.250000,84.800003,84.820000,71.163116,4077900
2015-07-01,85.389999,85.449997,83.540001,83.949997,70.433189,5296200
2015-07-02,84.529999,84.779999,83.849998,84.379997,70.793961,2582200
2015-07-06,83.650002,84.150002,82.730003,83.150002,69.761993,4896600
2015-07-07,82.989998,84.120003,81.849998,83.989998,70.466766,5192000
2015-07-08,83.050003,83.230003,81.760002,82.269997,69.023697,4325100
2015-07-09,83.430000,83.699997,81.459999,81.690002,68.537094,4570700
2015-07-10,82.639999,82.910004,81.870003,82.150002,68.923019,3495000
2015-07-13,82.870003,84.029999,82.680000,83.639999,70.173111,4228500
2015-07-14,83.529999,84.680000,83.519997,84.459999,70.861115,3797700
2015-07-15,84.550003,84.860001,83.750000,84.160004,70.609390,3661700
2015-07-16,84.750000,84.889999,83.410004,83.760002,70.922684,3686000
2015-07-17,83.550003,83.650002,82.760002,83.160004,70.414635,2931500
2015-07-20,83.059998,83.290001,82.139999,82.250000,69.644127,4291400
2015-07-21,81.800003,82.889999,81.250000,82.220001,69.618721,4691900
2015-07-22,81.000000,81.120003,79.150002,79.760002,67.535728,10180700
2015-07-23,77.699997,79.040001,76.650002,76.879997,65.097122,13909900
2015-07-24,76.910004,77.089996,75.849998,76.099998,64.436668,9175900
2015-07-27,75.180000,75.720001,74.769997,75.320000,63.776241,10269600
2015-07-28,75.919998,78.150002,75.790001,77.779999,65.859177,15699000
2015-07-29,77.300003,77.459999,76.510002,77.330002,65.478165,13794800
2015-07-30,76.980003,78.370003,76.680000,78.349998,66.341850,7386200
2015-07-31,78.599998,79.040001,78.150002,78.629997,66.578911,6203600
2015-08-03,78.419998,78.430000,76.750000,77.260002,65.418884,6443300
2015-08-04,77.330002,77.860001,76.320000,76.599998,64.860046,5822300
2015-08-05,77.500000,77.919998,76.720001,76.879997,65.097122,4581900
2015-08-06,76.980003,77.650002,76.180000,77.459999,65.588234,5609500
2015-08-07,77.519997,78.150002,76.940002,77.290001,65.444290,7851300
2015-08-10,78.040001,80.309998,77.900002,80.160004,67.874443,9041600
2015-08-11,78.730003,78.930000,77.230003,78.040001,66.079346,8992500
2015-08-12,77.309998,79.120003,76.919998,78.919998,66.824478,7236800
2015-08-13,78.550003,78.580002,77.699997,77.760002,65.842270,5662500
2015-08-14,77.660004,78.730003,77.599998,78.489998,66.460373,3811500
2015-08-17,78.129997,78.639999,77.209999,78.540001,66.502708,5226800
2015-08-18,78.510002,79.000000,78.180000,78.820000,66.739792,5146400
2015-08-19,78.250000,78.540001,77.050003,77.410004,65.545906,5862700
2015-08-20,77.279999,77.830002,76.410004,76.410004,64.699158,7767300
2015-08-21,75.940002,76.300003,74.959999,75.000000,63.505287,11805500
2015-08-24,71.820000,74.879997,70.230003,72.820000,61.659382,15209300
2015-08-25,75.220001,75.489998,72.029999,72.059998,61.015862,9427200
2015-08-26,73.820000,74.080002,72.529999,73.870003,62.548458,8288100
2015-08-27,75.040001,76.220001,74.230003,75.660004,64.064110,8537700
2015-08-28,75.190002,76.019997,74.629997,75.949997,64.309662,6649500
2015-08-31,75.320000,76.769997,74.900002,76.440002,64.724579,7019600
2015-09-01,74.500000,75.940002,74.459999,74.900002,63.420593,9053100
2015-09-02,75.900002,76.160004,74.949997,76.099998,64.436668,5325900
2015-09-03,75.949997,76.010002,73.779999,74.449997,63.039562,11077100
2015-09-04,73.000000,73.660004,72.349998,73.099998,61.896473,12007300
2015-09-08,74.580002,74.620003,73.559998,74.300003,62.912567,5647800
2015-09-09,75.000000,75.199997,72.779999,72.959999,61.777924,5859200
2015-09-10,72.889999,73.309998,72.029999,72.419998,61.320690,6109100
2015-09-11,72.230003,72.919998,71.879997,72.629997,61.498493,4413800
2015-09-14,72.349998,72.889999,72.010002,72.769997,61.617050,4231800
2015-09-15,73.019997,74.739998,72.650002,74.580002,63.149628,5109400
2015-09-16,74.849998,75.870003,74.580002,75.639999,64.047173,5225800
2015-09-17,75.400002,75.680000,73.910004,74.059998,62.709324,7745000
2015-09-18,73.330002,73.500000,71.610001,71.860001,60.846519,9260100
2015-09-21,72.300003,72.839996,71.910004,72.160004,61.100544,7594900
2015-09-22,71.120003,71.800003,70.639999,71.680000,60.694118,5717300
2015-09-23,71.669998,71.809998,70.160004,70.199997,59.440929,4754300
2015-09-24,66.199997,66.699997,64.650002,65.800003,55.715290,22589600
2015-09-25,65.000000,65.769997,64.739998,64.980003,55.020973,12365100
2015-09-28,64.239998,64.320000,62.990002,63.790001,54.013348,12572000
2015-09-29,63.650002,65.389999,63.599998,64.309998,54.453651,8784400
2015-09-30,64.949997,65.639999,64.150002,65.360001,55.342720,7850300
2015-10-01,65.629997,66.099998,63.610001,64.389999,54.521385,7933000
2015-10-02,63.790001,65.730003,63.099998,65.699997,55.630608,8782700
2015-10-05,66.690002,69.480003,66.519997,69.180000,58.577267,10661900
2015-10-06,69.540001,71.150002,69.080002,70.820000,59.965893,9664100
2015-10-07,71.360001,72.709999,69.150002,70.379997,59.593353,8307700
2015-10-08,70.320000,72.180000,69.849998,71.839996,60.829586,6091600
2015-10-09,71.839996,72.489998,70.860001,71.300003,60.372360,5573500
2015-10-12,71.510002,71.529999,70.320000,70.500000,59.694950,4643500
2015-10-13,69.959999,71.029999,69.260002,70.169998,59.415531,4724800
2015-10-14,70.110001,71.059998,69.570000,70.709999,59.872765,4042700
2015-10-15,70.470001,70.919998,69.760002,70.830002,59.974380,4547900
2015-10-16,70.620003,70.830002,69.110001,69.680000,59.000637,8310000
2015-10-19,69.250000,69.470001,68.800003,69.269997,58.653461,5712000
2015-10-20,68.860001,71.190002,68.510002,70.269997,59.500198,6385800
2015-10-21,70.589996,71.900002,69.580002,69.669998,58.992168,8679400
2015-10-22,67.919998,72.830002,67.809998,70.879997,60.687435,13909200
2015-10-23,71.709999,72.430000,70.660004,71.750000,61.432343,7942500
2015-10-26,71.790001,72.300003,71.419998,71.519997,61.235405,6254500
2015-10-27,70.180000,71.080002,68.339996,70.389999,60.267879,8280500
2015-10-28,70.750000,72.110001,70.480003,71.970001,61.620693,5486900
2015-10-29,71.489998,72.570000,71.279999,71.970001,61.620693,4321300
2015-10-30,72.269997,73.279999,71.629997,72.989998,62.494026,7388700
2015-11-02,73.000000,74.639999,72.830002,74.339996,63.649895,5876500
2015-11-03,74.440002,75.320000,74.199997,74.750000,64.000923,5006100
2015-11-04,75.339996,75.930000,74.330002,74.550003,63.829700,5477800
2015-11-05,74.650002,75.559998,73.209999,74.220001,63.547146,6238900
2015-11-06,73.419998,73.849998,72.330002,73.839996,63.221783,5538600
2015-11-09,73.430000,73.610001,71.480003,71.889999,61.552212,5914800
2015-11-10,71.790001,72.580002,71.629997,72.430000,62.014549,4373800
2015-11-11,72.540001,72.849998,71.820000,71.910004,61.569324,4190700
2015-11-12,70.820000,70.989998,68.410004,68.660004,58.786674,8731700
2015-11-13,68.699997,70.129997,68.500000,69.629997,59.617195,6429600
2015-11-16,69.480003,70.620003,69.230003,70.389999,60.267879,5167600
2015-11-17,70.129997,70.360001,69.050003,69.389999,59.411701,4812000
2015-11-18,69.900002,70.449997,69.379997,70.320000,60.207966,3788300
2015-11-19,69.500000,70.110001,68.599998,70.019997,59.951099,6296000
2015-11-20,70.480003,71.209999,70.160004,71.139999,60.910053,6495100
2015-11-23,70.980003,71.900002,70.889999,71.019997,60.807297,3847600
2015-11-24,70.779999,71.709999,70.440002,71.400002,61.132660,3846500
2015-11-25,71.739998,71.889999,70.720001,71.489998,61.209721,3493000
2015-11-27,71.180000,71.529999,70.699997,71.220001,60.978550,1642100
2015-11-30,71.330002,72.790001,71.150002,72.650002,62.202930,5632900
2015-12-01,72.330002,72.639999,70.849998,71.559998,61.269646,6578400
2015-12-02,71.199997,72.129997,70.620003,71.029999,60.815861,5068200
2015-12-03,71.150002,71.220001,69.370003,69.639999,59.625748,8130800
2015-12-04,69.360001,70.029999,68.800003,69.980003,59.916874,5252000
2015-12-07,68.680000,68.730003,67.720001,68.360001,58.529812,6805900
2015-12-08,66.989998,67.160004,66.180000,66.540001,56.971531,6866300
2015-12-09,66.300003,67.019997,65.160004,65.910004,56.432129,8578000
2015-12-10,65.980003,67.089996,65.910004,66.379997,56.834541,5768700
2015-12-11,65.379997,66.099998,64.480003,65.430000,56.021145,7572600
2015-12-14,65.629997,66.180000,64.730003,66.120003,56.611923,7371100
2015-12-15,65.459999,66.959999,65.239998,66.750000,57.151337,6061200
2015-12-16,66.220001,67.879997,66.139999,67.720001,57.981857,6747600
2015-12-17,67.180000,67.510002,64.879997,64.900002,55.567364,6800000
2015-12-18,64.599998,65.870003,64.099998,65.110001,55.747173,13490900
2015-12-21,65.589996,65.820000,64.379997,65.239998,55.858459,5311500
2015-12-22,66.250000,68.790001,66.110001,68.410004,58.572632,9697200
2015-12-23,69.589996,70.489998,68.989998,69.889999,59.839802,7586300
2015-12-24,69.750000,69.900002,69.059998,69.379997,59.403137,2322100
2015-12-28,69.120003,69.180000,68.029999,68.580002,58.718178,3884000
2015-12-29,69.220001,69.570000,68.620003,69.190002,59.240467,3539500
2015-12-30,68.660004,69.629997,68.570000,68.690002,58.812363,3158500
2015-12-31,68.449997,69.099998,67.940002,67.959999,58.187325,4356400
2016-01-04,66.879997,68.080002,65.720001,67.989998,58.213009,8586900
2016-01-05,68.379997,68.440002,66.419998,67.279999,57.605118,6139100
2016-01-06,65.980003,66.849998,65.620003,66.220001,56.697552,6639300
2016-01-07,65.080002,65.519997,63.660000,63.939999,54.745407,8601500
2016-01-08,64.330002,64.529999,62.930000,63.290001,54.188885,8278500
2016-01-11,63.669998,63.700001,60.849998,61.470001,52.630604,9669400
2016-01-12,62.439999,62.500000,60.389999,61.599998,52.741905,8593100
2016-01-13,62.070000,62.759998,60.389999,60.889999,52.134003,7237300
2016-01-14,61.240002,62.970001,60.380001,62.270000,53.315552,9241800
2016-01-15,59.520000,60.090000,58.750000,59.869999,51.902477,12674500
2016-01-19,60.259998,60.540001,58.480000,59.029999,51.174263,8501100
2016-01-20,58.080002,59.380001,56.360001,58.810001,50.983547,10857700
2016-01-21,59.000000,60.419998,58.250000,59.689999,51.746437,8798300
2016-01-22,61.230000,62.560001,60.599998,60.980000,52.864761,7815600
2016-01-25,58.959999,59.349998,57.759998,57.910000,50.203312,10971500
2016-01-26,58.400002,59.660000,58.090000,59.160000,51.286968,8141900
2016-01-27,58.430000,59.889999,57.459999,58.320000,50.558754,11013800
2016-01-28,62.009998,62.450001,58.570000,61.080002,52.951454,13567000
2016-01-29,61.689999,62.290001,60.759998,62.240002,53.957085,8221000
2016-02-01,61.970001,63.080002,61.380001,62.700001,54.355862,5955700
2016-02-02,61.279999,61.549999,60.480000,60.669998,52.596020,6282300
2016-02-03,61.470001,63.599998,59.799999,63.270000,54.850006,8332100
2016-02-04,63.599998,66.989998,63.599998,65.959999,57.182014,12598000
2016-02-05,65.669998,66.760002,65.180000,66.120003,57.320732,7463700
2016-02-08,65.419998,65.639999,63.660000,64.580002,55.985676,6315500
2016-02-09,63.900002,64.410004,63.119999,63.930000,55.422173,5638500
2016-02-10,64.269997,64.379997,62.000000,62.139999,53.870388,5955400
2016-02-11,60.910000,62.310001,60.509998,61.410000,53.237537,7055000
2016-02-12,61.990002,63.470001,61.820000,63.150002,54.745975,4297400
2016-02-16,64.160004,65.550003,63.509998,65.209999,56.531837,4819400
2016-02-17,66.000000,67.790001,65.720001,67.260002,58.309013,7373800
2016-02-18,67.150002,67.599998,65.139999,66.120003,57.320732,6175500
2016-02-19,64.919998,65.519997,64.080002,65.419998,56.713886,4994900
2016-02-22,65.419998,67.519997,65.419998,67.309998,58.352364,5787700
2016-02-23,67.110001,67.239998,65.699997,65.779999,57.025986,5599400
2016-02-24,64.699997,65.970001,63.070000,65.879997,57.112659,6439200
2016-02-25,65.889999,66.470001,64.839996,66.470001,57.624153,4277200
2016-02-26,67.389999,68.000000,66.449997,66.870003,57.970921,4149800
2016-02-29,67.139999,68.580002,66.489998,67.699997,58.690445,8643200
2016-03-01,68.440002,69.489998,67.339996,69.089996,59.895485,4451600
2016-03-02,68.750000,69.930000,68.209999,69.379997,60.146885,4801300
2016-03-03,69.620003,72.080002,69.389999,71.750000,62.201500,7172700
2016-03-04,72.089996,73.959999,71.540001,72.839996,63.146435,9521500
2016-03-07,72.800003,75.730003,72.800003,74.769997,64.819588,10740400
2016-03-08,73.779999,74.110001,71.519997,71.730003,62.184151,8748400
2016-03-09,72.330002,72.699997,71.260002,71.870003,62.305515,4907900
2016-03-10,72.029999,72.029999,70.489998,71.360001,61.863377,6352400
2016-03-11,72.360001,73.099998,72.279999,72.800003,63.111744,4787000
2016-03-14,72.730003,73.440002,72.129997,72.730003,63.051075,5060000
2016-03-15,71.440002,72.470001,70.860001,72.440002,62.799664,4674400
2016-03-16,72.589996,74.510002,72.199997,74.339996,64.446815,6641200
2016-03-17,74.199997,76.300003,73.519997,75.900002,65.799202,13316000
2016-03-18,76.080002,76.940002,74.639999,75.470001,65.426414,13750200
2016-03-21,75.529999,76.349998,75.040001,75.889999,65.790550,4315700
2016-03-22,75.589996,76.080002,75.239998,75.550003,65.495773,3625600
2016-03-23,74.970001,75.120003,73.570000,73.680000,63.874630,5352900
2016-03-24,72.930000,75.349998,72.730003,75.290001,65.270393,7036100
2016-03-28,75.150002,75.550003,74.459999,75.320000,65.296394,3425400
2016-03-29,74.970001,76.050003,74.190002,76.010002,65.894569,4085000
2016-03-30,76.940002,77.250000,76.010002,76.510002,66.328026,4886800
2016-03-31,76.300003,77.129997,76.239998,76.540001,66.354042,4348700
2016-04-01,75.650002,76.870003,74.669998,76.790001,66.570763,4878300
2016-04-04,76.559998,77.040001,75.419998,75.720001,65.643150,4349500
2016-04-05,75.320000,75.849998,74.599998,75.239998,65.227043,4386800
2016-04-06,75.519997,75.570000,73.699997,75.220001,65.209694,4929800
2016-04-07,74.489998,74.680000,73.760002,74.169998,64.299416,4800800
2016-04-08,75.029999,75.250000,74.000000,74.349998,64.455490,4911000
2016-04-11,74.610001,75.779999,74.610001,74.629997,64.698196,3904800
2016-04-12,75.059998,76.739998,74.470001,76.099998,65.972588,5129600
2016-04-13,76.870003,79.160004,76.559998,79.129997,68.599350,9365700
2016-04-14,79.440002,79.720001,78.370003,79.050003,68.530014,5372300
2016-04-15,79.379997,79.779999,78.730003,79.169998,68.634041,5508500
2016-04-18,78.470001,79.870003,78.139999,79.250000,68.703377,4822200
2016-04-19,79.989998,80.889999,79.459999,80.389999,69.691681,6283500
2016-04-20,80.250000,80.599998,79.300003,79.739998,69.128181,5356800
2016-04-21,78.750000,79.580002,78.190002,78.660004,68.856812,6509100
2016-04-22,78.930000,79.180000,77.199997,78.320000,68.559181,10099600
2016-04-25,78.500000,78.860001,76.199997,76.790001,67.219849,8079800
2016-04-26,77.150002,77.739998,76.470001,77.650002,67.972679,6085900
2016-04-27,77.980003,78.889999,77.599998,78.680000,68.874321,4459300
2016-04-28,78.029999,79.169998,77.599998,77.750000,68.060219,4844600
2016-04-29,78.019997,79.000000,77.320000,77.720001,68.033951,7702700
2016-05-02,77.349998,78.070000,76.620003,77.839996,68.139000,3330100
2016-05-03,76.849998,77.099998,75.580002,76.360001,66.843452,4790900
2016-05-04,76.180000,76.309998,73.900002,74.239998,64.987656,6938100
2016-05-05,74.150002,74.599998,72.699997,72.790001,63.718372,8071200
2016-05-06,72.160004,73.419998,71.620003,73.360001,64.217339,6942800
2016-05-09,72.330002,72.629997,70.570000,70.779999,61.958878,9405000
2016-05-10,70.779999,72.709999,70.589996,72.510002,63.473263,6507300
2016-05-11,72.849998,73.610001,72.360001,72.430000,63.403225,4691900
2016-05-12,72.919998,73.239998,71.180000,71.699997,62.764202,4526500
2016-05-13,71.629997,71.779999,70.059998,70.070000,61.337364,6417200
2016-05-16,70.389999,71.699997,70.099998,70.699997,61.888828,4515900
2016-05-17,70.699997,72.180000,70.449997,71.050003,62.195232,4841900
2016-05-18,70.620003,71.870003,70.080002,70.589996,61.792561,5166000
2016-05-19,69.930000,70.120003,69.040001,69.430000,60.777111,6137100
2016-05-20,70.000000,70.779999,69.750000,69.870003,61.162281,5731600
2016-05-23,69.800003,70.949997,69.589996,70.400002,61.626225,4002000
2016-05-24,70.779999,71.250000,70.250000,71.089996,62.230232,3872400
2016-05-25,71.629997,72.699997,71.260002,72.570000,63.525780,5035400
2016-05-26,73.239998,73.589996,72.059998,72.080002,63.096859,4146400
2016-05-27,72.150002,72.199997,71.500000,71.959999,62.991817,3002100
2016-05-31,72.029999,73.169998,71.949997,72.510002,63.473263,4072600
2016-06-01,71.980003,72.489998,71.269997,72.269997,63.263172,2699900
2016-06-02,72.599998,73.639999,72.279999,73.620003,64.444939,4615300
2016-06-03,73.650002,75.139999,73.099998,75.040001,65.687965,6619300
2016-06-06,75.360001,76.529999,75.110001,76.419998,66.895981,4775100
2016-06-07,76.529999,77.279999,76.440002,76.809998,67.237350,4235200
2016-06-08,77.500000,78.699997,77.260002,78.110001,68.375359,5987800
2016-06-09,77.389999,77.500000,76.639999,77.160004,67.543747,3784600
2016-06-10,76.320000,76.559998,75.379997,76.029999,66.554565,4879500
2016-06-13,75.699997,76.339996,75.230003,75.230003,65.854279,4086700
2016-06-14,75.059998,75.550003,73.949997,74.860001,65.530388,4058400
2016-06-15,75.190002,75.949997,74.339996,75.070000,65.714218,3802000
2016-06-16,74.410004,75.139999,73.349998,74.989998,65.644188,4064800
2016-06-17,75.349998,76.660004,75.239998,75.930000,66.467041,5442000
2016-06-20,76.910004,77.349998,76.389999,76.430000,66.904709,4090800
2016-06-21,76.449997,76.900002,76.010002,76.489998,66.957253,3292100
2016-06-22,76.889999,77.089996,76.180000,76.430000,66.904709,3056800
2016-06-23,77.660004,78.250000,77.220001,78.220001,68.471657,3600800
2016-06-24,75.199997,75.610001,72.989998,73.029999,63.928452,12179500
2016-06-27,72.500000,72.709999,70.529999,71.379997,62.484093,7337400
2016-06-28,72.239998,72.900002,71.510002,72.519997,63.482014,4743700
2016-06-29,73.250000,74.400002,72.790001,74.230003,64.978920,4015400
2016-06-30,74.169998,75.849998,73.970001,75.809998,66.361984,4695500
2016-07-01,75.379997,76.989998,75.320000,76.449997,66.922218,4630100
2016-07-05,75.660004,75.949997,73.699997,74.379997,65.110199,4776300
2016-07-06,74.589996,74.870003,73.459999,74.830002,65.504128,3740500
2016-07-07,75.070000,75.730003,74.379997,75.050003,65.696709,3080900
2016-07-08,75.919998,77.430000,75.779999,77.370003,67.727585,5491500
2016-07-11,78.000000,78.540001,77.320000,77.800003,68.103996,4511300
2016-07-12,78.720001,79.940002,78.300003,79.800003,69.854744,5545800
2016-07-13,79.980003,80.330002,79.070000,79.690002,69.758438,5162500
2016-07-14,80.500000,81.000000,79.970001,80.059998,70.082329,5441700
2016-07-15,80.489998,80.800003,80.160004,80.699997,70.642570,4642100
